variant,verify,artifacts_size
P-256,10.652325845116462,13792.037622799096
P-256,10.233382034375714,13233.66771772452
P-256,10.387371089316213,13461.064989527773
P-256,10.506489777145925,13594.086342640996
P-256,10.167603525678974,13175.121057005588
P-256,10.615332457440477,13763.854860582873
P-256,10.171806124877685,13174.284274152375
P-256,10.265351420985679,13316.784252136455
P-256,10.372376952039154,13445.875431816712
P-256,10.547475121908612,13684.553448345065
P-256,9.959290386474265,12874.083277815884
P-256,10.113483180436367,13112.558540963362
P-256,10.302574656953608,13307.884077158009
P-256,10.460313417027841,13558.294414164022
P-256,10.10600738260301,13099.16718763974
P-256,10.09136474644792,13054.460957465817
P-256,10.359192680295394,13397.15675482761
P-256,10.075829709991591,13035.68335832336
P-256,10.61635947202624,13727.572333768518
P-256,10.493636558344631,13562.65985794125
P-256,10.049997740284685,13021.041815129436
P-256,10.15164159855162,13168.96412206601
P-256,10.586864405734929,13722.780174266856
P-256,10.177008126682724,13195.713394033222
P-256,10.347648521598105,13432.3420078479
P-256,10.285252374515688,13296.623775106838
P-256,10.32076152253115,13369.263580532512
P-256,10.30485454065926,13342.782651724056
P-256,10.252833690909345,13300.71260780639
P-256,10.400179121809758,13454.765903882344
P-256,10.497234066467746,13602.310968751066
P-256,10.652284470189691,13793.948312059138
P-256,10.076662921378292,13066.099625237184
P-256,10.505767051198582,13578.546883502304
P-256,10.35095620300326,13419.313404753997
P-256,10.425427557365385,13520.095086213265
P-256,10.311137476763962,13385.022418118835
P-256,10.319240993308062,13393.532016207424
P-256,10.17063404175813,13131.38919608627
P-256,10.465973149499506,13577.412609332676
P-256,10.630826184955062,13782.88476693129
P-256,10.424318488933372,13485.229809108007
P-256,10.744706326503307,13914.984214876276
P-256,10.328100196045552,13397.14938361144
P-256,10.558506412663604,13661.01193019754
P-256,10.526778746585942,13630.923258445766
P-256,10.559562430615935,13662.733937673864
P-256,10.555537946077239,13700.33345729025
P-256,10.272639975628651,13306.1447517369
P-256,10.253482883945061,13272.955493270272
P-256,10.333383119112508,13402.368377412344
P-256,10.251084360818918,13283.340330340694
P-256,10.52506678487834,13641.234432740996
P-256,9.966231462878993,12926.152954902665
P-256,10.630427395028649,13819.12767418055
P-256,10.208146121870367,13209.253813698251
P-256,10.475653861082124,13606.235122003132
P-256,10.404725849012808,13508.463310038924
P-256,10.294069481541284,13348.15952702031
P-256,10.143598009928152,13186.144986370617
P-256,10.678711426380541,13858.4252613328
P-256,10.348704542290932,13391.602564426557
P-256,10.372032977414754,13418.088496173357
P-256,10.191958401735851,13166.166456477027
P-256,10.377852058791204,13457.511273588143
P-256,10.357286132521986,13401.895612965569
P-256,10.171898812851353,13178.773485916678
P-256,10.481330764966993,13565.21144735633
P-256,10.153006594188197,13140.322648682213
P-256,10.43448971938283,13522.666839495714
P-256,10.561754948563506,13690.770511588962
P-256,10.40209494354679,13436.1779131054
P-256,10.04538165687602,13004.674284104136
P-256,10.647120892892909,13762.689147827032
P-256,10.384101003499717,13473.036225780474
P-256,10.735524971460588,13893.45726354264
P-256,10.959204596679154,14207.178085693107
P-256,10.344440505850844,13402.434142889548
P-256,10.383462227448748,13408.517211516864
P-256,9.979517251694176,12943.557038894476
P-256,10.666751460010532,13805.107903611766
P-256,10.254099916709333,13294.480173702459
P-256,10.56144973519668,13697.592084197924
P-256,10.33071029917454,13444.402244722003
P-256,10.187517898635994,13198.414977217039
P-256,10.603653554812245,13753.980096719997
P-256,10.153835769628719,13155.271434427206
P-256,10.41618977168935,13507.132505296699
P-256,10.17919564936676,13171.854671775098
P-256,10.071087071502177,13046.849036498348
P-256,10.514180233880449,13634.754616398814
P-256,10.516791176533507,13633.093054382525
P-256,10.642832409650426,13768.62459210762
P-256,10.457166824227096,13518.433200839621
P-256,10.574001985455025,13676.745105152508
P-256,10.776645317078234,13979.044326448402
P-256,10.493014651787874,13573.747466620593
P-256,10.480593438383266,13551.5672937193
P-256,10.279335840215737,13344.578215031142
P-256,10.61032771859029,13731.492570349015
P-256,10.73738583804749,13907.099578962092
P-256,10.582203661918703,13722.809061248787
P-256,10.426939726027738,13475.36611315967
P-256,10.131159566583007,13132.647801286656
P-256,10.39159483033563,13482.154752210045
P-256,10.218987036114811,13254.41173498074
P-256,10.530730008582443,13641.363907481673
P-256,10.519669277262787,13637.784242341082
P-256,10.400230613294971,13453.070223939576
P-256,10.361121290579113,13426.476620633814
P-256,10.43586729297161,13470.277374744024
P-256,10.638907680652894,13776.785871565786
P-256,10.73390567116544,13892.343911617345
P-256,10.411485408172997,13467.534406779476
P-256,10.503221889879374,13591.7733725129
P-256,10.225776283253968,13258.162534014311
P-256,10.447271878558867,13522.453210139014
P-256,10.421146553860185,13496.780885943934
P-256,10.440764771708237,13528.208383506393
P-256,10.131578531424013,13139.008957438344
P-256,10.547925375861988,13695.731628165957
P-256,10.454924031767131,13539.908451803434
P-256,10.508440471151284,13592.680511694669
P-256,10.643651072918692,13804.565425427727
P-256,10.045538361805592,13025.495450624283
P-256,10.190960726551806,13192.899528083422
P-256,10.662071358868214,13809.035595485153
P-256,10.506503537256657,13585.890214180134
P-256,10.724893814779676,13898.23924238901
P-256,10.65446249985741,13792.316194414705
P-256,10.57340767955876,13676.916835076132
P-256,10.476922383646466,13572.440021595601
P-256,10.496024130059478,13568.173586933137
P-256,10.19645132478384,13211.99042654258
P-256,10.363349842114559,13417.698359305346
P-256,10.347977205804991,13401.204214855448
P-256,10.299972579193884,13359.903882379323
P-256,10.48058681552859,13576.096690683991
P-256,10.669989325463979,13817.698407909564
P-256,10.345091148304077,13386.270273613656
P-256,10.566764465566758,13685.302242437576
P-256,10.30966831984455,13342.691552049982
P-256,10.587776404877427,13703.932969282172
P-256,10.234302695749932,13217.776425957327
P-256,10.328441514559723,13404.375832354763
P-256,10.12842310407976,13110.256190340167
P-256,10.398599822384934,13464.030525526818
P-256,10.427220605332671,13517.360461567128
P-256,10.369872013087654,13455.35510760157
P-256,10.322675487455497,13356.327007378739
